Xfer,Query,Decision,Source_Spd,Pred_Spd,Actual_Spd,High_Risk_Ops,Status,Reason
B_NVMe->A_SATA,3a,NATIVE,2.028991632292287,1.0,1.0,"NL_INNER_JOIN(+1.14), NL_INNER_JOIN(+2.22), NL_INNER_JOIN(+2.31)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 2.03x) but 6 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,3b,NATIVE,3.075400581855401,1.0,1.0,"NL_INNER_JOIN(+1.04), NL_INNER_JOIN(+2.34), NL_INNER_JOIN(+2.31)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 3.08x) but 8 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,3c,NATIVE,1.3412358346288855,1.0,1.0,"NL_INNER_JOIN(+0.62), NL_INNER_JOIN(+2.33), NL_INNER_JOIN(+2.29)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 1.34x) but 6 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,4a,NATIVE,1.4127685151302394,1.0,1.0,"NL_INNER_JOIN(+0.69), NL_INNER_JOIN(+0.95), NL_INNER_JOIN(+0.87)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 1.41x) but 4 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,4b,NATIVE,1.0211321313320298,1.0,1.0,"NL_INNER_JOIN(+1.12), NL_INNER_JOIN(+1.70), NL_INNER_JOIN(+1.88)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 1.02x) but 8 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,4c,hint01,1.1194154611669667,1.1194154611669667,1.0,,Correct,"HALO-R selected hint01: source 1.12x → predicted target 1.12x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->A_SATA,5a,hint01,1.2908358114225387,1.2908358114225387,1.0,,Correct,"HALO-R selected hint01: source 1.29x → predicted target 1.29x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->A_SATA,5b,hint01,1.2380187824742293,1.2380187824742293,1.0,,Correct,"HALO-R selected hint01: source 1.24x → predicted target 1.24x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->A_SATA,5c,NATIVE,1.3578017276221717,1.0,1.0,"NL_INNER_JOIN(+1.76), HASH_JOIN(+0.80), FILTER(+0.54)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 1.36x) but 6 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,6a,NATIVE,1.0009703792511613,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint01 (src 1.00x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,6b,hint01,1.1569414937281093,1.1569414937281093,1.0,,Correct,"HALO-R selected hint01: source 1.16x → predicted target 1.16x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->A_SATA,6c,NATIVE,55.445562320186866,1.0,1.0,"NL_INNER_JOIN(+1.98), NL_INNER_JOIN(+1.95), NL_INNER_JOIN(+2.07)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 55.45x) but 10 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,6d,NATIVE,3.1104262308919233,1.0,1.0,"NL_INNER_JOIN(+1.07), NL_INNER_JOIN(+1.05), NL_INNER_JOIN(+1.00)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 3.11x) but 5 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,6e,NATIVE,31.15610295794966,1.0,1.0,"NL_INNER_JOIN(+0.72), NL_INNER_JOIN(+1.30), NL_INNER_JOIN(+1.61)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 31.16x) but 9 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,6f,hint01,1.2906667994014225,1.2906667994014225,1.0,,Correct,"HALO-R selected hint01: source 1.29x → predicted target 1.29x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->A_SATA,7a,NATIVE,3.281270335478159,1.0,1.0,"NL_INNER_JOIN(+0.62), NL_INNER_JOIN(+1.11), NL_INNER_JOIN(+2.17)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 3.28x) but 8 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,7b,NATIVE,7.0671436569809325,1.0,1.0,"NL_INNER_JOIN(+0.67), NL_INNER_JOIN(+1.22), NL_INNER_JOIN(+0.67)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 7.07x) but 11 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,7c,hint01,1.1566153736614087,1.1566153736614087,1.0,,Correct,"HALO-R selected hint01: source 1.16x → predicted target 1.16x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->A_SATA,8a,NATIVE,5.4733155881425155,1.0,1.0,"NL_INNER_JOIN(+0.56), FILTER(+0.91), TABLE_SCAN(+1.30)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 5.47x) but 7 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,8b,NATIVE,1.321018590720164,1.0,1.0,"FILTER(+0.91), TABLE_SCAN(+1.30), FILTER(+0.53)",Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.32x) but 9 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,8c,hint01,1.0675981192340458,1.0675981192340458,1.0,,Correct,"HALO-R selected hint01: source 1.07x → predicted target 1.07x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->A_SATA,8d,NATIVE,1.7075307228982068,1.0,1.0,"NL_INNER_JOIN(+0.76), NL_INNER_JOIN(+1.04), NL_INNER_JOIN(+0.99)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 1.71x) but 6 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,9a,NATIVE,1.3768196988381105,1.0,1.0,"FILTER(+0.91), TABLE_SCAN(+1.30), FILTER(+0.54)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 1.38x) but 4 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,9b,hint01,1.0469282949391991,1.0469282949391991,1.0,,Correct,"HALO-R selected hint01: source 1.05x → predicted target 1.05x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->A_SATA,9c,NATIVE,1.2083121554632419,1.0,1.0,"FILTER(+0.91), TABLE_SCAN(+1.30), INDEX_LOOKUP(+0.59)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 1.21x) but 3 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,9d,NATIVE,0.9874611944704592,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint01 (src 0.99x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,tpch_q1,hint05,1.0426992143183191,1.0449970083239433,1.3219128713013963,,Correct,"HALO-R selected hint05: source 1.04x → predicted target 1.04x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->A_SATA,tpch_q10,hint01,1.0562623142275473,1.0562623142275473,0.998964111819761,,Correct,"HALO-R selected hint01: source 1.06x → predicted target 1.06x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->A_SATA,tpch_q11,NATIVE,0.9991003146339716,1.0,1.0,"TEMP_TABLE_SCAN(+0.55), FILTER(+0.58), TABLE_SCAN(+1.22)",Correct,HALO-R rejected all hints for safety. Best was hint02 (src 1.11x) but 3 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,tpch_q12,hint02,1.0779846868467176,1.903761096746873,0.9735034262302312,,Correct,"HALO-R selected hint02: source 1.90x → predicted target 1.90x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->A_SATA,tpch_q13,hint01,1.0752428381103247,1.0752428381103247,1.0117131245754507,,Correct,"HALO-R selected hint01: source 1.08x → predicted target 1.08x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->A_SATA,tpch_q14,hint01,1.0433982594839997,1.0433982594839997,1.0081592654066487,,Correct,"HALO-R selected hint01: source 1.04x → predicted target 1.04x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->A_SATA,tpch_q16,NATIVE,1.0057907566942141,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint01 (src 1.01x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,tpch_q17,hint01,1.0642870063223058,1.0642870063223058,1.017296525607445,,Correct,"HALO-R selected hint01: source 1.06x → predicted target 1.06x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->A_SATA,tpch_q19,hint04,1.0013051641479387,1.0474678992065196,1.0,,Correct,"HALO-R selected hint04: source 1.05x → predicted target 1.05x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->A_SATA,tpch_q2,NATIVE,0.9911670591331397,1.0,1.0,"STREAM(+2.07), NL_INNER_JOIN(+1.81), HASH_JOIN(+1.83)",Correct,HALO-R rejected all hints for safety. Best was hint02 (src 4.41x) but 13 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,tpch_q20,NATIVE,0.9175082929853017,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint02 (src 0.95x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,tpch_q21,NATIVE,1.0061826292309533,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint04 (src 1.02x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,tpch_q22,NATIVE,0.98183336738581,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint01 (src 0.98x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,tpch_q3,hint02,1.1149993965062404,1.6007207217202253,1.0252480367679027,,Correct,"HALO-R selected hint02: source 1.33x → predicted target 1.60x. 5 ops affected (4↑, 0⚠). Risk=0.34"
B_NVMe->A_SATA,tpch_q4,NATIVE,0.977875027891852,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint01 (src 0.98x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,tpch_q5,hint01,1.0684801487453122,1.0684801487453122,1.1091487346422744,,Correct,"HALO-R selected hint01: source 1.07x → predicted target 1.07x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->A_SATA,tpch_q6,NATIVE,0.9817636252281511,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint01 (src 0.98x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->A_SATA,tpch_q7,hint04,1.0259102388739432,1.0465238851345944,0.9977133157278342,,Correct,"HALO-R selected hint04: source 1.05x → predicted target 1.05x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->A_SATA,tpch_q8,hint04,1.0258828110411515,1.030611043234988,1.003733315193089,,Correct,"HALO-R selected hint04: source 1.03x → predicted target 1.03x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,10a,hint01,1.0883188717305246,1.0883188717305246,1.034249033225173,,Correct,"HALO-R selected hint01: source 1.09x → predicted target 1.09x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,10b,hint05,1.0796935238683563,1.0877203219458338,1.059066080624627,,Correct,"HALO-R selected hint05: source 1.09x → predicted target 1.09x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,10c,hint01,1.084685122815215,1.084685122815215,1.1071808219348547,,Correct,"HALO-R selected hint01: source 1.08x → predicted target 1.08x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,11a,NATIVE,52.91811427529827,1.0,1.0,"NL_INNER_JOIN(+0.65), NL_INNER_JOIN(+0.66), NL_INNER_JOIN(+0.74)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 52.92x) but 18 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,11b,NATIVE,166.9608387460794,1.0,1.0,"NL_INNER_JOIN(+0.69), NL_INNER_JOIN(+0.59), NL_INNER_JOIN(+0.70)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 166.96x) but 18 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,11c,NATIVE,1.610457378329092,1.0,1.0,"INDEX_SCAN(+0.68), FILTER(+0.64), SINGLE_ROW_INDEX(+0.67)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 1.61x) but 8 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,11d,NATIVE,15.670404050667281,1.0,1.0,"SINGLE_ROW_INDEX(+0.67), FILTER(+0.64), SINGLE_ROW_INDEX(+0.67)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 15.67x) but 9 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,12a,NATIVE,5.192178938997328,1.0,1.0,"HASH_JOIN(+0.54), FILTER(+0.62), TABLE_SCAN(+0.67)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 5.19x) but 14 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,12b,NATIVE,13.880296536462287,1.0,1.0,"HASH_JOIN(+0.59), FILTER(+0.63), TABLE_SCAN(+0.62)",Correct,HALO-R rejected all hints for safety. Best was hint02 (src 13.97x) but 12 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,12c,NATIVE,3.1453339281836046,1.0,1.0,"HASH_JOIN(+0.54), FILTER(+0.62), TABLE_SCAN(+0.67)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 3.15x) but 11 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,13a,NATIVE,1.8994218157381777,1.0,1.0,"NL_INNER_JOIN(+0.51), NL_INNER_JOIN(+0.52), NL_INNER_JOIN(+0.59)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 1.90x) but 18 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,13b,NATIVE,14.825625028479303,1.0,1.0,"HASH_JOIN(+0.63), FILTER(+0.62), TABLE_SCAN(+0.67)",Correct,HALO-R rejected all hints for safety. Best was hint05 (src 15.19x) but 16 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,13c,NATIVE,14.966867058170585,1.0,1.0,"HASH_JOIN(+0.63), FILTER(+0.62), TABLE_SCAN(+0.67)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 14.97x) but 15 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,13d,NATIVE,1.9865407559213613,1.0,1.0,"HASH_JOIN(+0.60), FILTER(+0.51), TABLE_SCAN(+0.67)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 1.99x) but 14 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,14a,NATIVE,2.1886765185856225,1.0,1.0,"FILTER(+0.88), TABLE_SCAN(+0.92), FILTER(+0.71)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 2.19x) but 11 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,14b,NATIVE,8.552986412904758,1.0,1.0,"NL_INNER_JOIN(+0.50), NL_INNER_JOIN(+0.54), NL_INNER_JOIN(+0.51)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 8.55x) but 16 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,14c,hint01,1.106906073016612,1.106906073016612,1.1845879804361958,,Correct,"HALO-R selected hint01: source 1.11x → predicted target 1.11x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,15a,NATIVE,12.761164594323194,1.0,1.0,"FILTER(+0.67), TABLE_SCAN(+0.72), SINGLE_ROW_INDEX(+0.68)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 12.76x) but 9 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,15b,NATIVE,274.5865935465787,1.0,1.0,"NL_INNER_JOIN(+0.68), NL_INNER_JOIN(+0.68), NL_INNER_JOIN(+0.71)",Correct,HALO-R rejected all hints for safety. Best was hint05 (src 282.03x) but 22 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,15c,NATIVE,3.336718355329633,1.0,1.0,"NL_INNER_JOIN(+0.53), FILTER(+0.71), SINGLE_ROW_INDEX(+0.76)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 3.34x) but 12 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,15d,NATIVE,3.472150350386753,1.0,1.0,"TABLE_SCAN(+0.54), FILTER(+0.71), SINGLE_ROW_INDEX(+0.76)",Correct,HALO-R rejected all hints for safety. Best was hint05 (src 3.50x) but 11 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,16a,NATIVE,51.81082850322412,1.0,1.0,"NL_INNER_JOIN(+0.83), NL_INNER_JOIN(+0.82), NL_INNER_JOIN(+0.79)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 51.81x) but 16 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,16b,hint02,1.0521624092072805,1.075657063046623,1.1372830831389351,,Correct,"HALO-R selected hint02: source 1.08x → predicted target 1.08x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,16c,NATIVE,2.6185403145799584,1.0,1.0,"NL_INNER_JOIN(+0.68), NL_INNER_JOIN(+0.67), NL_INNER_JOIN(+0.67)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 2.62x) but 15 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,16d,NATIVE,1.2507353265206074,1.0,1.0,"NL_INNER_JOIN(+0.66), NL_INNER_JOIN(+0.60), NL_INNER_JOIN(+0.60)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 1.25x) but 15 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,17a,NATIVE,1.6660937435869103,1.0,1.0,"NL_INNER_JOIN(+0.78), INDEX_LOOKUP(+0.52), SINGLE_ROW_INDEX(+0.67)",Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.73x) but 7 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,17b,NATIVE,1.9758341777470598,1.0,1.0,"NL_INNER_JOIN(+0.81), NL_INNER_JOIN(+0.53), INDEX_LOOKUP(+0.53)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 1.98x) but 8 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,17c,NATIVE,3.530021799768718,1.0,1.0,"NL_INNER_JOIN(+0.81), NL_INNER_JOIN(+0.53), INDEX_LOOKUP(+0.57)",Correct,HALO-R rejected all hints for safety. Best was hint05 (src 3.56x) but 8 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,17d,NATIVE,1.8949952865225226,1.0,1.0,"NL_INNER_JOIN(+0.78), NL_INNER_JOIN(+0.53), INDEX_LOOKUP(+0.53)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 1.89x) but 7 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,17e,hint01,1.0410813670404622,1.0410813670404622,0.9727399293138843,,Correct,"HALO-R selected hint01: source 1.04x → predicted target 1.04x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,17f,NATIVE,1.968556638191278,1.0,1.0,"NL_INNER_JOIN(+0.78), NL_INNER_JOIN(+0.53), INDEX_LOOKUP(+0.53)",Correct,HALO-R rejected all hints for safety. Best was hint05 (src 2.00x) but 8 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,18a,NATIVE,8.913249806107498,1.0,1.0,"NL_INNER_JOIN(+0.53), NL_INNER_JOIN(+0.54), FILTER(+0.58)",Correct,HALO-R rejected all hints for safety. Best was hint05 (src 8.95x) but 11 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,18b,NATIVE,14.008463516407424,1.0,1.0,"NL_INNER_JOIN(+0.67), NL_INNER_JOIN(+0.60), NL_INNER_JOIN(+0.52)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 14.01x) but 16 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,18c,hint05,1.1410765671763776,1.1587318781313785,1.1496655678549097,,Correct,"HALO-R selected hint05: source 1.16x → predicted target 1.16x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,19a,NATIVE,1.2398036842930886,1.0,1.0,"FILTER(+0.95), TABLE_SCAN(+0.68), SINGLE_ROW_INDEX(+0.76)",Correct,HALO-R rejected all hints for safety. Best was hint04 (src 4.01x) but 15 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,19b,NATIVE,1.7375975505067518,1.0,1.0,"FILTER(+0.95), TABLE_SCAN(+0.68), FILTER(+0.71)",Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.74x) but 14 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,19c,hint02,1.132363010843684,1.1576488656378425,1.1977746711735748,,Correct,"HALO-R selected hint02: source 1.16x → predicted target 1.16x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,19d,hint01,1.0350802972097446,1.0350802972097446,1.0759276842189338,,Correct,"HALO-R selected hint01: source 1.04x → predicted target 1.04x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,1a,hint01,1.0446584337825664,1.0446584337825664,1.043875935424715,,Correct,"HALO-R selected hint01: source 1.04x → predicted target 1.04x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,1b,NATIVE,1.3402246092516958,1.0,1.0,"NL_INNER_JOIN(+0.85), NL_INNER_JOIN(+0.90), FILTER(+0.68)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 1.34x) but 10 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,1c,hint01,1.3376083411323925,1.3376083411323925,1.209032060695091,,Correct,"HALO-R selected hint01: source 1.34x → predicted target 1.34x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,1d,NATIVE,1.3394093582916078,1.0,1.0,"NL_INNER_JOIN(+0.74), NL_INNER_JOIN(+0.88), FILTER(+0.68)",Correct,HALO-R rejected all hints for safety. Best was hint01 (src 1.34x) but 10 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,20a,hint05,1.132627285512902,1.1535898063631134,1.274678019523369,,Correct,"HALO-R selected hint05: source 1.15x → predicted target 1.15x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,20b,hint01,1.0855045443236169,1.0855045443236169,1.0909413973419233,,Correct,"HALO-R selected hint01: source 1.09x → predicted target 1.09x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,20c,hint01,1.0907002947506987,1.0907002947506987,1.0910477331249913,,Correct,"HALO-R selected hint01: source 1.09x → predicted target 1.09x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,21a,hint01,1.0217083286497781,1.0217083286497781,0.9853624854398213,,Correct,"HALO-R selected hint01: source 1.02x → predicted target 1.02x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,21b,hint05,1.3595694824814286,1.4230538749489992,1.5012536393499856,,Correct,"HALO-R selected hint05: source 1.42x → predicted target 1.42x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,21c,hint05,1.3023595964294978,1.3372379346728303,1.4350456885230416,,Correct,"HALO-R selected hint05: source 1.34x → predicted target 1.34x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,22a,hint01,1.2098096263044644,1.2098096263044644,1.3478580740911335,,Correct,"HALO-R selected hint01: source 1.21x → predicted target 1.21x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,22b,NATIVE,0.9984499153239493,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint01 (src 1.00x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,22c,hint01,1.1070887986172389,1.1070887986172389,1.1338450404957627,,Correct,"HALO-R selected hint01: source 1.11x → predicted target 1.11x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,22d,hint01,1.1033041007130742,1.1033041007130742,1.1312940042750275,,Correct,"HALO-R selected hint01: source 1.10x → predicted target 1.10x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,23a,hint01,1.0603369014163242,1.0603369014163242,1.0347065229727093,,Correct,"HALO-R selected hint01: source 1.06x → predicted target 1.06x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,23b,hint01,1.2138567675166387,1.2138567675166387,1.234221935481333,,Correct,"HALO-R selected hint01: source 1.21x → predicted target 1.21x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,23c,hint01,1.2190359989035966,1.2190359989035966,1.2680989745356634,,Correct,"HALO-R selected hint01: source 1.22x → predicted target 1.22x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,24a,hint05,1.062507822251654,1.0899159532147589,1.1294725350631523,,Correct,"HALO-R selected hint05: source 1.09x → predicted target 1.09x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,24b,hint01,1.0625384031883764,1.0625384031883764,1.0265503998108598,,Correct,"HALO-R selected hint01: source 1.06x → predicted target 1.06x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,25a,hint01,1.1412476611374227,1.1412476611374227,1.259267351279027,,Correct,"HALO-R selected hint01: source 1.14x → predicted target 1.14x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,25b,hint01,1.035854969863814,1.035854969863814,1.0592069275477927,,Correct,"HALO-R selected hint01: source 1.04x → predicted target 1.04x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,25c,hint01,1.0218677951351272,1.0218677951351272,1.1058416756951865,,Correct,"HALO-R selected hint01: source 1.02x → predicted target 1.02x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,26a,NATIVE,0.9706767918346424,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint02 (src 1.00x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_NVMe->B_SATA,26b,hint01,1.2277991750807695,1.2277991750807695,1.2842985265264646,,Correct,"HALO-R selected hint01: source 1.23x → predicted target 1.23x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,26c,hint02,1.278926034335385,1.2800482865984821,1.3493036372178104,,Correct,"HALO-R selected hint02: source 1.28x → predicted target 1.28x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,27a,hint01,1.0887679444654266,1.0887679444654266,1.1585157342564265,,Correct,"HALO-R selected hint01: source 1.09x → predicted target 1.09x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,27b,hint01,1.7030544530683493,1.7030544530683493,2.369230167931392,,Correct,"HALO-R selected hint01: source 1.70x → predicted target 1.70x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,27c,hint01,1.5412165700771543,1.5412165700771543,1.7326358521527234,,Correct,"HALO-R selected hint01: source 1.54x → predicted target 1.54x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_NVMe->B_SATA,28a,hint01,1.1567764894036539,1.1567764894036539,1.2307333884009533,,Correct,"HALO-R selected hint01: source 1.16x → predicted target 1.16x. 0 ops affected (0↑, 0⚠). Risk=0.00"
